Node,Neighbor,Weight,nodeWeight
PHOTO-2023-12-08-12-38-37.jpg,GOPR1959.JPG,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-52-1.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-15-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-47-1.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-49.jpg,4,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_011.bmp,2,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_4206.JPG,2,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200808_133121.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-57-1.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-10.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-45.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-12-08-12-38-37.jpg,7,7
PHOTO-2023-12-08-12-38-37.jpg,GOPR1955.JPG,2,7
PHOTO-2023-12-08-12-38-37.jpg,SAM_0046.JPG,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-15-39-19-1.jpg,4,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200808_132231.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-04-1.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-17.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-30-12-29-08.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_4202.JPG,3,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20230209_135546.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200808_132733.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,G0041951.JPG,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-06.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-21-1.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_015.bmp,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-11-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_006.bmp,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-03.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-15-39-19.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-19-1.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-59-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-20.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20221221_163805.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200206_145809.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-56.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-30-12-29-15-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-05-1.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-57.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_009.bmp,3,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200808_121527.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-19.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200206_101716.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_4229.JPG,4,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-59.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_008.bmp,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-48.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-15.jpg,4,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-30-12-29-16.jpg,4,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200206_145813.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-52.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200206_114443.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_016.bmp,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-49-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-50-1.jpg,4,7
PHOTO-2023-12-08-12-38-37.jpg,IMG-20230227-WA0134.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-01.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20230504_071228.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-54.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,SAM_9412.JPG,1,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_003.bmp,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-16-1.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200808_141112.jpg,4,7
PHOTO-2023-12-08-12-38-37.jpg,GOPR1943.JPG,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-22.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-00.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-12-08-12-38-36.jpg,5,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-18.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-49-2.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-30-12-29-20-1.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-12-08-12-38-30.jpg,5,7
PHOTO-2023-12-08-12-38-37.jpg,GOPR1940.JPG,2,7
PHOTO-2023-12-08-12-38-37.jpg,GOPR1967.JPG,2,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200808_125952.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-06-1.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-56-1.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200808_132412.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_4205.JPG,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-30-12-29-06.jpg,4,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-21-2.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-09.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-47.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_4203.JPG,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-10-1.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-07-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-14.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-08.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200206_101843.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-58-2.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_013.bmp,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-18-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-53.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-15-39-18-2.jpg,4,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-11.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20220410_223740.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-15-39-22-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20230501_122155.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20230503_194708.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-09-1.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_005.bmp,3,7
PHOTO-2023-12-08-12-38-37.jpg,SAM_0040.JPG,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-16.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_018.bmp,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-55.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,snapshot_010.bmp,3,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-20-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-15-45-02.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-02.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-17-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-06-50.jpg,4,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200206_114513.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20200808_121417.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-30-12-29-12-1.jpg,3,7
PHOTO-2023-12-08-12-38-37.jpg,IMG_20230503_100418.jpg,1,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-21.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-16-07-08-1.jpg,2,7
PHOTO-2023-12-08-12-38-37.jpg,PHOTO-2023-10-24-15-39-21.jpg,4,7
PHOTO-2023-12-08-12-38-37.jpg,GOPR1921.JPG,2,7
GOPR1955.JPG,PHOTO-2023-12-08-12-38-34.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-03-2.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-15-39-20-1.jpg,3,4
GOPR1955.JPG,snapshot_012.bmp,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-51.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-21.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-20.jpg,2,4
GOPR1955.JPG,IMG_4207.JPG,2,4
GOPR1955.JPG,snapshot_014.bmp,3,4
GOPR1955.JPG,snapshot_017.bmp,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-51-1.jpg,2,4
GOPR1955.JPG,snapshot_007.bmp,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-03-1.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-17.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-58-1.jpg,2,4
GOPR1955.JPG,IMG_20200206_101801.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-12.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-19.jpg,1,4
GOPR1955.JPG,IMG_4204.JPG,2,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-11.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-58.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-55-1.jpg,3,4
GOPR1955.JPG,snapshot_004.bmp,2,4
GOPR1955.JPG,IMG_20230504_082534.jpg,2,4
GOPR1955.JPG,IMG_20221221_163721.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-15-39-18-1.jpg,3,4
GOPR1955.JPG,IMG_20230503_100341.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-07.jpg,1,4
GOPR1955.JPG,IMG_20200206_114621.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-12-1.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-54-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-46.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-22-1.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-15-39-22.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-13.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-13-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-07.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-15.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-45-1.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-13.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-48-1.jpg,3,4
GOPR1955.JPG,SAM_0042.JPG,1,4
GOPR1955.JPG,PHOTO-2023-12-08-12-38-32.jpg,2,4
GOPR1955.JPG,IMG_20200808_133202.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-53-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-15-39-17.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-04.jpg,3,4
GOPR1955.JPG,IMG_4200.JPG,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-01-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-05.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-14-1.jpg,2,4
GOPR1955.JPG,IMG_20230219_092713.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-10.jpg,2,4
GOPR1955.JPG,IMG_20230501_173338.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-09.jpg,2,4
GOPR1955.JPG,IMG_20200808_105303.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-15-39-20.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-00-1.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-12.jpg,3,4
GOPR1955.JPG,GOPR1959.JPG,4,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-52-1.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-15-1.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-47-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-49.jpg,3,4
GOPR1955.JPG,snapshot_011.bmp,3,4
GOPR1955.JPG,IMG_4206.JPG,2,4
GOPR1955.JPG,IMG_20200808_133121.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-57-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-10.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-45.jpg,2,4
GOPR1955.JPG,PHOTO-2023-12-08-12-38-37.jpg,2,4
GOPR1955.JPG,GOPR1955.JPG,4,4
GOPR1955.JPG,SAM_0046.JPG,2,4
GOPR1955.JPG,PHOTO-2023-10-24-15-39-19-1.jpg,3,4
GOPR1955.JPG,IMG_20200808_132231.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-04-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-17.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-08.jpg,4,4
GOPR1955.JPG,IMG_4202.JPG,2,4
GOPR1955.JPG,IMG_20230209_135546.jpg,2,4
GOPR1955.JPG,IMG_20200808_132733.jpg,1,4
GOPR1955.JPG,G0041951.JPG,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-06.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-21-1.jpg,1,4
GOPR1955.JPG,snapshot_015.bmp,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-11-1.jpg,3,4
GOPR1955.JPG,snapshot_006.bmp,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-03.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-15-39-19.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-19-1.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-59-1.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-20.jpg,1,4
GOPR1955.JPG,IMG_20221221_163805.jpg,1,4
GOPR1955.JPG,IMG_20200206_145809.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-56.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-15-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-05-1.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-57.jpg,1,4
GOPR1955.JPG,snapshot_009.bmp,2,4
GOPR1955.JPG,IMG_20200808_121527.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-19.jpg,3,4
GOPR1955.JPG,IMG_20200206_101716.jpg,2,4
GOPR1955.JPG,IMG_4229.JPG,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-59.jpg,3,4
GOPR1955.JPG,snapshot_008.bmp,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-48.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-15.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-16.jpg,2,4
GOPR1955.JPG,IMG_20200206_145813.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-52.jpg,2,4
GOPR1955.JPG,IMG_20200206_114443.jpg,1,4
GOPR1955.JPG,snapshot_016.bmp,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-49-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-50-1.jpg,3,4
GOPR1955.JPG,IMG-20230227-WA0134.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-01.jpg,1,4
GOPR1955.JPG,IMG_20230504_071228.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-54.jpg,3,4
GOPR1955.JPG,SAM_9412.JPG,1,4
GOPR1955.JPG,snapshot_003.bmp,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-16-1.jpg,1,4
GOPR1955.JPG,IMG_20200808_141112.jpg,4,4
GOPR1955.JPG,GOPR1943.JPG,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-22.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-00.jpg,2,4
GOPR1955.JPG,PHOTO-2023-12-08-12-38-36.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-18.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-49-2.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-20-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-12-08-12-38-30.jpg,2,4
GOPR1955.JPG,GOPR1940.JPG,3,4
GOPR1955.JPG,GOPR1967.JPG,3,4
GOPR1955.JPG,IMG_20200808_125952.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-06-1.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-56-1.jpg,1,4
GOPR1955.JPG,IMG_20200808_132412.jpg,3,4
GOPR1955.JPG,IMG_4205.JPG,2,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-06.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-21-2.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-09.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-47.jpg,1,4
GOPR1955.JPG,IMG_4203.JPG,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-10-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-07-1.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-14.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-08.jpg,1,4
GOPR1955.JPG,IMG_20200206_101843.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-58-2.jpg,3,4
GOPR1955.JPG,snapshot_013.bmp,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-18-1.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-53.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-15-39-18-2.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-11.jpg,3,4
GOPR1955.JPG,IMG_20220410_223740.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-15-39-22-1.jpg,3,4
GOPR1955.JPG,IMG_20230501_122155.jpg,3,4
GOPR1955.JPG,IMG_20230503_194708.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-09-1.jpg,1,4
GOPR1955.JPG,snapshot_005.bmp,2,4
GOPR1955.JPG,SAM_0040.JPG,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-16.jpg,3,4
GOPR1955.JPG,snapshot_018.bmp,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-55.jpg,2,4
GOPR1955.JPG,snapshot_010.bmp,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-20-1.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-15-45-02.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-02.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-17-1.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-06-50.jpg,3,4
GOPR1955.JPG,IMG_20200206_114513.jpg,2,4
GOPR1955.JPG,IMG_20200808_121417.jpg,1,4
GOPR1955.JPG,PHOTO-2023-10-30-12-29-12-1.jpg,2,4
GOPR1955.JPG,IMG_20230503_100418.jpg,2,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-21.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-16-07-08-1.jpg,3,4
GOPR1955.JPG,PHOTO-2023-10-24-15-39-21.jpg,3,4
GOPR1955.JPG,GOPR1921.JPG,3,4
SAM_0046.JPG,PHOTO-2023-12-08-12-38-34.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-03-2.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-15-39-20-1.jpg,2,2
SAM_0046.JPG,snapshot_012.bmp,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-51.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-21.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-20.jpg,2,2
SAM_0046.JPG,IMG_4207.JPG,2,2
SAM_0046.JPG,snapshot_014.bmp,2,2
SAM_0046.JPG,snapshot_017.bmp,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-51-1.jpg,1,2
SAM_0046.JPG,snapshot_007.bmp,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-03-1.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-17.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-58-1.jpg,2,2
SAM_0046.JPG,IMG_20200206_101801.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-12.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-19.jpg,1,2
SAM_0046.JPG,IMG_4204.JPG,2,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-11.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-58.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-55-1.jpg,2,2
SAM_0046.JPG,snapshot_004.bmp,2,2
SAM_0046.JPG,IMG_20230504_082534.jpg,1,2
SAM_0046.JPG,IMG_20221221_163721.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-15-39-18-1.jpg,2,2
SAM_0046.JPG,IMG_20230503_100341.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-07.jpg,1,2
SAM_0046.JPG,IMG_20200206_114621.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-12-1.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-54-1.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-46.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-22-1.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-15-39-22.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-13.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-13-1.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-07.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-15.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-45-1.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-13.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-48-1.jpg,2,2
SAM_0046.JPG,SAM_0042.JPG,1,2
SAM_0046.JPG,PHOTO-2023-12-08-12-38-32.jpg,2,2
SAM_0046.JPG,IMG_20200808_133202.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-53-1.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-15-39-17.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-04.jpg,2,2
SAM_0046.JPG,IMG_4200.JPG,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-01-1.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-05.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-14-1.jpg,1,2
SAM_0046.JPG,IMG_20230219_092713.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-10.jpg,2,2
SAM_0046.JPG,IMG_20230501_173338.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-30-12-29-09.jpg,1,2
SAM_0046.JPG,IMG_20200808_105303.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-15-39-20.jpg,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-00-1.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-12.jpg,2,2
SAM_0046.JPG,GOPR1959.JPG,2,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-52-1.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-07-15-1.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-47-1.jpg,1,2
SAM_0046.JPG,PHOTO-2023-10-24-16-06-49.jpg,2,2
SAM_0046.JPG,snapshot_011.bmp,2,2
SAM_0046.JPG,IMG_4206.JPG,2,2
